;Bosch CX 4;Specialized 2.2;Pinion MGU;Shimano EP801;DJI Avinox;Bosch CX 5 (100 Nm);Gobao P101;Mahle M40
00:12:20;92,81538262;95,17381892;97,23240238;97,69749901;93,72135019;83,89748549;97,36754044;96,84607473
00:12:21;92,82837469;95,17381892;97,30822697;97,86952494;93,41575219;83,75241779;97,34523146;96,81179294
00:12:22;92,77640639;95,00827709;97,11866549;97,922456;93,40186137;83,54690522;97,25599554;96,8232202
00:12:23;92,71144602;95,17381892;97,39668899;97,61810242;92,84622864;83,47437137;97,34523146;96,90321106
00:12:24;92,65947772;95,07194703;97,10602806;97,75043006;92,90179192;83,63152805;97,27830452;96,90321106
00:12:25;92,37365207;95,07194703;97,24503981;97,79012836;92,55452146;83,66779497;97,38984941;96,83464747
00:12:26;92,43861245;94,91913918;97,14394035;97,63133519;92,63786637;83,6073501;97,28945901;96,93749286
00:12:27;92,1527868;94,98280912;97,16921522;97,86952494;92,19336019;83,58317215;97,36754044;96,857502
00:12:28;92,21774717;94,9955431;97,38405156;97,82982665;92,26281428;83,47437137;97,27830452;96,88035653
00:12:29;92,08782643;94,97007513;97,18185265;97,61810242;91,83219892;83,71615087;97,37869492;96,80036567
00:12:30;92,12680265;95,18655291;97,44723872;97,88275771;91,80441728;83,64361702;97,24484105;96,78893841
00:12:31;92,06184228;95,03374507;97,09339062;97,80336112;91,42936519;83,67988395;97,37869492;96,70894755
00:12:32;92,06184228;95,097415;97,09339062;97,72396454;91,38769274;83,66779497;97,25599554;96,72037481
00:12:33;92,1008185;95,02101108;97,03020346;98,00185259;91,0543131;83,58317215;97,32292248;96,65181122
00:12:34;91,95790568;95,03374507;97,03020346;97,88275771;91,17933046;83,35348162;97,3006135;96,81179294
00:12:35;92,00987398;94,94460716;97,25767724;97,77689559;91,06820392;83,3172147;97,33407697;96,72037481
00:12:36;91,87995323;94,81726729;97,0049286;98,00185259;91,17933046;83,23259188;97,34523146;96,857502
00:12:37;92,00987398;94,97007513;97,20712751;97,79012836;90,92929574;83,63152805;97,33407697;96,72037481
00:12:38;91,87995323;94,84273526;97,01756603;97,75043006;90,83206001;83,5589942;97,4010039;96,75465661
00:12:39;91,87995323;94,94460716;97,0049286;97,922456;90,56813446;83,47437137;97,32292248;96,70894755
00:12:40;91,91892945;94,89367121;97,11866549;97,76366283;90,5959161;83,18423598;97,34523146;96,80036567
00:12:41;91,93192153;94,95734114;96,97965373;97,79012836;90,4431171;83,25676983;97,25599554;96,64038396
00:12:42;92,00987398;94,95734114;97,15657778;97,86952494;90,47089874;83,06334623;97,35638595;96,78893841
00:12:43;91,93192153;94,8045333;96,9670163;97,67103348;90,38755383;83,1237911;97,24484105;96,67466575
00:12:44;92,03585813;94,93187317;97,13130292;97,79012836;90,49868037;82,91827853;97,34523146;96,74322935
00:12:45;91,87995323;94,8045333;96,92910401;97,84305942;90,23475483;83,0270793;97,31176799;96,62895669
00:12:46;91,97089775;94,98280912;96,9670163;97,64456795;90,24864565;82,83365571;97,4010039;96,74322935
00:12:47;91,73704041;94,88093722;97,24503981;97,88275771;90,31809974;83,00290135;97,26715003;96,67466575
00:12:48;91,62011173;95,03374507;97,0049286;97,93568877;90,27642728;82,89410058;97,3006135;96,80036567
00:12:49;91,52916721;94,94460716;97,16921522;97,76366283;90,08195583;83,09961315;97,24484105;96,57182036
00:12:50;91,41223853;94,8045333;96,94174144;97,94892153;90,16530074;82,95454545;97,24484105;96,80036567
00:12:51;91,38625438;94,97007513;97,27031467;97,88275771;90,06806501;83,08752418;97,22253207;96,59467489
00:12:52;91,38625438;94,74086336;97,13130292;97,76366283;90,15140992;82,91827853;97,21137758;96,75465661
00:12:53;91,54215928;94,85546925;97,03020346;97,97538706;90,1375191;83,06334623;97,3006135;96,67466575
00:12:54;91,26932571;94,8045333;97,25767724;97,82982665;90,26253646;82,99081238;97,20022309;96,61752943
00:12:55;91,36027024;94,93187317;96,91646657;97,77689559;90,19308237;83,01499033;97,27830452;96,61752943
00:12:56;91,19137326;94,83000127;97,10602806;97,90922324;90,30420892;82,94245648;97,20022309;96,64038396
00:12:57;91,19137326;94,7026614;97,04284089;97,65780071;90,16530074;83,0270793;97,33407697;96,65181122
00:12:58;91,12641289;94,91913918;97,15657778;97,69749901;90,31809974;83,03916828;97,23368656;96,69752028
00:12:59;91,17838119;94,83000127;97,20712751;97,82982665;90,1375191;83,09961315;97,32292248;96,62895669
00:13:00;91,23034949;94,93187317;96,95437887;97,65780071;90,10973746;83,03916828;97,24484105;96,54896583
00:13:01;91,17838119;94,72812938;97,21976494;97,77689559;89,92915683;83,11170213;97,38984941;96,61752943
00:13:02;91,21735741;94,84273526;96,99229117;97,81659389;90,1375191;83,14796905;97,23368656;96,57182036
00:13:03;91,06145251;94,77906533;97,14394035;97,59163689;90,04028337;83,18423598;97,32292248;96,62895669
00:13:04;91,21735741;94,7026614;97,08075319;97,75043006;89,97082928;83,19632495;97,23368656;96,62895669
00:13:05;91,11342081;94,85546925;97,14394035;97,82982665;89,85970274;83,19632495;97,3006135;96,59467489
00:13:06;91,17838119;94,67719343;97,33350183;97,57840413;89,8319211;83,172147;97,21137758;96,58324763
00:13:07;91,11342081;94,77906533;97,10602806;97,82982665;89,66523128;83,11170213;97,23368656;96,65181122
00:13:08;91,16538911;94,63899147;97,27031467;97,81659389;89,65134046;83,11170213;97,3006135;96,5261113
00:13:09;90,97050799;94,8045333;96,9670163;97,65780071;89,6791221;83,05125725;97,25599554;96,62895669
00:13:10;90,89255554;94,66445944;97,21976494;97,89599047;89,60966801;83,23259188;97,24484105;96,61752943
00:13:11;90,73665064;94,67719343;97,20712751;97,80336112;89,60966801;83,06334623;97,12214166;96,61752943
00:13:12;90,5027933;94,9064052;97,06811576;97,69749901;89,63744965;83,1237911;97,28945901;96,53753857
00:13:13;90,64570612;94,77906533;97,33350183;97,94892153;89,70690374;83,00290135;97,1890686;96,58324763
00:13:14;90,51578537;94,91913918;97,01756603;97,77689559;89,88748437;83,03916828;97,3006135;96,57182036
00:13:15;90,5547616;94,75359735;97,27031467;97,63133519;90,01250174;82,94245648;97,09983268;96,61752943
00:13:16;90,5027933;94,88093722;97,06811576;97,85629218;89,72079455;83,09961315;97,25599554;96,46897497
00:13:17;90,81460309;94,79179931;97,06811576;97,71073177;89,59577719;82,96663443;97,11098717;96,61752943
00:13:18;90,94452384;94,76633134;97,19449008;97,69749901;89,45686901;83,03916828;97,17791411;96,54896583
00:13:19;90,74964272;94,89367121;97,01756603;97,88275771;89,54021392;82,86992263;97,09983268;96,62895669
00:13:20;90,91853969;94,84273526;97,09339062;97,69749901;89,55410474;82,90618956;97,24484105;96,53753857
00:13:21;90,86657139;94,89367121;96,77745482;97,72396454;89,73468537;82,64023211;97,21137758;96,58324763
00:13:22;91,04846044;94,66445944;97,08075319;97,84305942;89,95693846;82,79738878;97,21137758;96,5603931
00:13:23;90,89255554;94,86820323;97,06811576;97,65780071;90,16530074;82,57978723;97,23368656;96,61752943
00:13:24;90,85357932;94,7026614;97,04284089;97,72396454;90,30420892;82,84574468;97,24484105;96,38898412
00:13:25;90,5547616;94,62625748;97,27031467;97,79012836;90,45700792;82,80947776;97,26715003;96,53753857
00:13:26;90,450825;94,8045333;97,08075319;97,57840413;90,34588137;82,78529981;97,08867819;96,50325677
00:13:27;90,3988567;94,63899147;97,30822697;97,68426624;90,37366301;82,53143133;97,24484105;96,60610216
00:13:28;90,32090425;94,91913918;96,9670163;97,69749901;90,4431171;82,62814313;97,17791411;96,5261113
00:13:29;90,20397557;94,7026614;97,15657778;97,53870584;90,72093346;82,61605416;97,31176799;96,58324763
00:13:30;90,00909445;94,83000127;97,04284089;97,69749901;90,73482428;82,79738878;97,11098717;96,44612044
00:13:31;90,21696765;94,62625748;96,97965373;97,71073177;90,91540492;82,48307544;97,28945901;96,5261113
00:13:32;89,90515785;94,67719343;97,24503981;97,64456795;91,02653146;82,64023211;97,17791411;96,36612959
00:13:33;89,84019748;94,79179931;96,86591685;97,80336112;91,2071121;82,42263056;97,26715003;96,5261113
00:13:34;89,64531636;94,66445944;97,11866549;97,69749901;91,12376719;82,66441006;97,11098717;96,45754771
00:13:35;90,00909445;94,76633134;97,03020346;97,68426624;91,22100292;82,44680851;97,26715003;96,48040224
00:13:36;89,99610238;94,65172546;97,16921522;97,86952494;91,24878455;82,38636364;97,15560513;96,40041138
00:13:37;89,8272054;94,85546925;97,18185265;97,68426624;91,41547437;82,20502901;97,14445064;96,49182951
00:13:38;89,74925296;94,65172546;96,89119171;97,76366283;91,42936519;82,21711799;97,16675962;96,35470232
00:13:39;89,74925296;94,7026614;97,13130292;97,90922324;91,58216419;82,45889749;97,24484105;96,46897497
00:13:40;90,11303105;94,72812938;96,92910401;97,7371973;91,47103764;82,57978723;97,26715003;96,32042052
00:13:41;90,15200728;94,65172546;97,04284089;97,88275771;91,67939992;82,48307544;97,1890686;96,49182951
00:13:42;90,32090425;94,8045333;96,89119171;97,96215429;91,74885401;82,37427466;97,31176799;96,42326591
00:13:43;90,25594387;94,56258755;96,89119171;97,71073177;91,99888873;82,27756286;97,15560513;96,46897497
00:13:44;90,38586462;94,74086336;96,99229117;97,81659389;92,01277955;82,16876209;97,25599554;96,32042052
00:13:45;90,38586462;94,58805552;96,85327941;97,86952494;92,11001528;82,35009671;97,08867819;96,50325677
00:13:46;90,37287255;94,61352349;97,15657778;97,60486966;91,83219892;82,18085106;97,24484105;96,33184779
00:13:47;90,38586462;94,63899147;96,89119171;97,68426624;91,85998055;82,13249516;97,08867819;96,41183865
00:13:48;90,2429518;94,53711957;97,09339062;97,69749901;91,77663564;82,12040619;97,20022309;96,28613873
00:13:49;90,06106275;94,62625748;97,04284089;97,53870584;92,23503264;82,14458414;96,96597881;96,34327505
00:13:50;89,9831103;94,46071565;96,97965373;97,75043006;92,34615919;82,02369439;97,16675962;96,24042967
00:13:51;89,89216578;94,75359735;97,15657778;97,65780071;92,83233782;82,16876209;97,0775237;96,33184779
00:13:52;89,63232428;94,56258755;96,91646657;97,48577478;92,81844701;82,01160542;97,15560513;96,29756599
00:13:53;89,68429258;94,67719343;97,15657778;97,68426624;92,72121128;82,14458414;97,13329615;96,48040224
00:13:54;89,86618163;94,58805552;97,03020346;97,63133519;92,23503264;82,03578337;97,15560513;96,28613873
00:13:55;89,85318955;94,54985356;96,94174144;97,49900754;92,15168773;82,22920696;97,08867819;96,41183865
00:13:56;89,931142;94,71539539;96,97965373;97,7371973;91,98499792;82,08413926;97,0775237;96,35470232
00:13:57;89,77523711;94,49891761;96,80272969;97,60486966;92,22114183;82,18085106;97,1890686;96,43469318
00:13:58;89,77523711;94,72812938;97,0049286;97,63133519;92,65175719;81,99951644;97,05521472;96,33184779
00:13:59;89,59334806;94,48618362;96,91646657;97,81659389;92,79066537;82,18085106;97,13329615;96,32042052
00:14:00;89,71027673;94,56258755;97,20712751;97,59163689;92,55452146;82,04787234;96,99944228;96,20614787
00:14:01;89,46342731;94,52438559;97,20712751;97,53870584;92,52673982;82,13249516;97,12214166;96,38898412
00:14:02;89,54137976;94,53711957;97,19449008;97,08879185;92,2767051;81,95116054;96,99944228;96,24042967
00:14:03;89,48941146;94,66445944;97,23240238;93,11896255;92,29059592;82,10831721;97,20022309;96,38898412
00:14:04;89,48941146;94,47344964;97,01756603;90,03572846;92,08223364;82,02369439;96,9771333;96,30899326
00:14:05;89,51539561;94,68992742;97,15657778;88,15667593;92,05445201;82,15667311;97,12214166;96,35470232
00:14:06;89,43744316;94,53711957;96,89119171;87,12452031;92,06834283;81,98742747;96,9771333;96,29756599
00:14:07;89,59334806;94,65172546;97,04284089;86,89956332;92,11001528;82,09622824;97,05521472;96,30899326
00:14:08;89,48941146;94,60078951;96,89119171;86,6084425;92,19336019;82,01160542;96,99944228;96,21757513
00:14:09;89,54137976;94,54985356;96,73954252;86,44964933;92,83233782;82,13249516;97,08867819;96,34327505
00:14:10;89,13862544;94,68992742;96,94174144;86,51581315;93,06848173;82,03578337;97,05521472;96,17186607
00:14:11;88,93075224;94,48618362;96,81536712;86,38348551;93,36018892;82,16876209;97,06636921;96,2290024
00:14:12;88,78783942;94,67719343;97,04284089;86,48934762;93,36018892;82,24129594;97,12214166;96,18329334
00:14:13;89,03468884;94,38431173;96,87855428;86,55551145;93,61022364;82,24129594;97,05521472;96,29756599
00:14:14;89,22956996;94,49891761;97,08075319;86,33055445;93,45742464;82,24129594;97,14445064;96,21757513
00:14:15;89,34649864;94,35884375;97,09339062;86,47611486;93,37407973;82,19294004;96,96597881;96,27471146
00:14:16;89,64531636;94,43524768;96,84064198;86,43641657;93,08237255;82,24129594;97,13329615;96,12615701
00:14:17;89,56736391;94,52438559;97,0049286;86,25115787;93,05459092;82,18085106;96,96597881;96,34327505
00:14:18;89,51539561;94,33337578;96,79009225;86,43641657;92,79066537;82,14458414;97,0775237;96,1947206
00:14:19;88,83980772;94,58805552;96,92910401;86,38348551;92,69342964;82,09622824;96,87674289;96,21757513
00:14:20;88,51500585;94,32064179;96,80272969;86,19822681;92,4295041;82,24129594;97,16675962;96,11472975
00:14:21;88,47602962;94,5116516;96,82800455;86,38348551;92,26281428;82,20502901;96,98828779;96,18329334
00:14:22;88,39807717;94,38431173;96,89119171;86,2776234;92,13779692;82,27756286;97,13329615;96,13758428
00:14:23;88,51500585;94,43524768;96,48679388;86,25115787;92,06834283;82,09622824;96,92136085;96,25185693
00:14:24;88,54099;94,5116516;96,6510805;86,35701998;91,90165301;82,15667311;97,0775237;96,13758428
00:14:25;88,68390282;94,29517382;96,46151902;86,21145957;91,90165301;82,03578337;97,02175125;96,32042052
00:14:26;88,52799792;94,56258755;96,6889928;86,26439063;91,63772746;82,14458414;97,01059677;96,17186607
00:14:27;88,56697415;94,38431173;96,77745482;86,33055445;91,55438255;81,98742747;96,98828779;96,2632842
00:14:28;88,61894245;94,58805552;96,72690509;86,19822681;91,54049173;82,21711799;97,01059677;96,2290024
00:14:29;88,74886319;94,43524768;96,90382914;86,37025275;91,48492846;81,99951644;97,0775237;96,34327505
00:14:30;88,56697415;94,4097797;96,52470618;86,31732169;91,26267537;82,10831721;96,99944228;96,14901154
00:14:31;88,5929583;94,47344964;96,71426766;89,14913325;91,09598555;81,98742747;97,16675962;96,27471146
00:14:32;88,89177602;94,38431173;96,43624416;92,97340214;90,91540492;82,16876209;96,9771333;96,13758428
00:14:33;89,08665714;94,68992742;96,2972324;95,22297208;90,81816919;81,96324952;97,0775237;96,37755685
00:14:34;89,41145901;94,47344964;96,28459497;96,37422258;90,55424364;82,18085106;96,8655884;96,20614787
00:14:35;89,43744316;94,58805552;96,12030835;97,04909356;90,31809974;82,01160542;97,0775237;96,21757513
00:14:36;89,51539561;94,37157774;96,3351447;97,20788673;90,26253646;82,14458414;96,87674289;96,17186607
00:14:37;89,37248279;94,5116516;96,20877038;97,3666799;90,22086401;81,97533849;97,04406023;96,29756599
00:14:38;89,20358581;94,52438559;96,46151902;97,51224031;89,9847201;82,13249516;96,83212493;96,10330248
00:14:39;88,85279979;94,29517382;96,38569443;97,39314543;89,69301292;82,01160542;97,03290574;96,30899326
00:14:40;88,73587112;94,60078951;96,30986983;97,48577478;89,33185165;82,14458414;96,95482432;96,13758428
00:14:41;88,93075224;94,34610977;96,36041956;97,52547307;88,92901792;82,02369439;97,02175125;96,24042967
00:14:42;88,89177602;94,49891761;96,14558322;97,34021437;88,52618419;82,02369439;97,01059677;96,13758428
00:14:43;88,99571262;94,25697186;96,23404524;97,40637819;88,12335047;82,01160542;97,03290574;96,16043881
00:14:44;88,93075224;94,34610977;96,00657146;97,41961096;87,88720656;82,09622824;96,99944228;96,13758428
00:14:45;88,72287904;94,34610977;96,17085808;97,22111949;87,81775247;82,12040619;96,94366983;96,21757513
00:14:46;88,26815642;94,16783395;95,93074687;97,40637819;87,5399361;82,10831721;97,0775237;95,97760256
00:14:47;88,4370534;94,4097797;95,90547201;97,39314543;87,3871371;82,14458414;96,94366983;96,13758428
00:14:48;88,3331168;94,24423787;96,13294579;97,26081778;87,34546465;82,10831721;97,05521472;96,00045709
00:14:49;88,37209302;94,4097797;95,85492228;97,40637819;87,31768301;82,19294004;96,85443391;96,13758428
00:14:50;88,56697415;94,15509996;95,95602174;97,3666799;87,2343381;82,03578337;97,11098717;96,12615701
00:14:51;88,65791867;94,4097797;95,74118539;97,22111949;87,15099319;81,83027079;96,89905187;96,12615701
00:14:52;88,69689489;94,4097797;95,81700998;97,37991266;86,99819419;81,64893617;97,13329615;95,97760256
00:14:53;88,32012472;94,25697186;95,65272337;97,34021437;86,80372274;81,80609284;96,8655884;96,10330248
00:14:54;88,20319605;94,48618362;95,37469986;97,28728331;86,67870538;81,60058027;97,04406023;95,95474803
00:14:55;87,98233078;94,38431173;95,61481107;97,41961096;86,6231421;81,79400387;96,92136085;96,14901154
00:14:56;88,021307;94,65172546;95,46316189;97,31374884;86,60925128;81,47969052;97,12214166;96,04616615
00:14:57;88,00831493;94,37157774;95,6274485;97,24758502;86,48423392;81,51595745;96,9771333;96,14901154
00:14:58;88,00831493;94,46071565;95,51371161;97,37991266;86,45645229;81,37088975;97,06636921;96,10330248
00:14:59;88,24217227;94,39704572;95,61481107;97,30051608;86,44256147;81,66102515;97,06636921;96,09187521
00:15:00;88,15122775;94,25697186;95,60217364;97,28728331;86,51201556;81,64893617;96,99944228;95,97760256
