;Specialized  3.1 S-Works;Bosch CX 5 (100 Nm);DJI Avinox;Gobao P101;Mahle M40
00:12:54;95,96044857;82,99081238;90,44289044;97,20022309;96,61752943
00:12:55;95,75545641;83,01499033;90,52059052;97,27830452;96,61752943
00:12:56;95,93633185;82,94245648;90,64269064;97,20022309;96,64038396
00:12:57;95,83986495;83,0270793;90,76479076;97,33407697;96,65181122
00:12:58;95,99662366;83,03916828;90,85359085;97,23368656;96,69752028
00:12:59;95,83986495;83,09961315;91,04229104;97,32292248;96,62895669
00:13:00;95,91221512;83,03916828;91,27539128;97,24484105;96,54896583
00:13:01;95,74339805;83,11170213;91,45299145;97,38984941;96,61752943
00:13:02;95,87604003;83,14796905;91,5972916;97,23368656;96,57182036
00:13:03;95,71928132;83,18423598;91,77489177;97,32292248;96,62895669
00:13:04;95,90015676;83,19632495;91,8969919;97,23368656;96,62895669
00:13:05;95,85192331;83,19632495;92,15229215;97,3006135;96,59467489
00:13:06;95,97250693;83,172147;92,30769231;97,21137758;96,58324763
00:13:07;95,7916315;83,11170213;92,42979243;97,23368656;96,65181122
00:13:08;95,90015676;83,11170213;92,28549229;97,3006135;96,5261113
00:13:09;95,75545641;83,05125725;92,40759241;97,25599554;96,62895669
00:13:10;95,87604003;83,23259188;92,52969253;97,24484105;96,61752943
00:13:11;95,81574822;83,06334623;92,6961927;97,12214166;96,61752943
00:13:12;95,96044857;83,1237911;92,70729271;97,28945901;96,53753857
00:13:13;95,77957313;83,00290135;92,96259296;97,1890686;96,58324763
00:13:14;95,86398167;83,03916828;93,05139305;97,3006135;96,57182036
00:13:15;95,73133968;82,94245648;93,18459318;97,09983268;96,61752943
00:13:16;95,81574822;83,09961315;93,1956932;97,25599554;96,46897497
00:13:17;95,70722296;82,96663443;93,33999334;97,11098717;96,61752943
00:13:18;95,7916315;83,03916828;93,48429348;97,17791411;96,54896583
00:13:19;95,76751477;82,86992263;93,80619381;97,09983268;96,62895669
00:13:20;95,81574822;82,90618956;93,97269397;97,24484105;96,53753857
00:13:21;95,74339805;82,64023211;94,26129426;97,21137758;96,58324763
00:13:22;95,77957313;82,79738878;94,27239427;97,21137758;96,5603931
00:13:23;95,73133968;82,57978723;94,37229437;97,23368656;96,61752943
00:13:24;95,6951646;82,84574468;94,36119436;97,24484105;96,38898412
00:13:25;95,76751477;82,80947776;94,53879454;97,26715003;96,53753857
00:13:26;95,6951646;82,78529981;94,62759463;97,08867819;96,50325677
00:13:27;95,82780658;82,53143133;94,66089466;97,24484105;96,60610216
00:13:28;95,77957313;82,62814313;94,70529471;97,17791411;96,5261113
00:13:29;95,7916315;82,61605416;94,84959485;97,31176799;96,58324763
00:13:30;95,61075606;82,79738878;94,84959485;97,11098717;96,44612044
00:13:31;95,74339805;82,48307544;94,98279498;97,28945901;96,5261113
00:13:32;95,52634752;82,64023211;94,94949495;97,17791411;96,36612959
00:13:33;95,67104787;82,42263056;95,11599512;97,26715003;96,5261113
00:13:34;95,57458097;82,66441006;95,12709513;97,11098717;96,45754771
00:13:35;95,80368986;82,44680851;95,11599512;97,26715003;96,48040224
00:13:36;95,67104787;82,38636364;95,17149517;97,15560513;96,40041138
00:13:37;95,6951646;82,20502901;95,27139527;97,14445064;96,49182951
00:13:38;95,55046425;82,21711799;95,44899545;97,16675962;96,35470232
00:13:39;95,77957313;82,45889749;95,67099567;97,24484105;96,46897497
00:13:40;95,64693115;82,57978723;95,73759574;97,26715003;96,32042052
00:13:41;95,81574822;82,48307544;95,83749584;97,1890686;96,49182951
00:13:42;95,65898951;82,37427466;95,91519592;97,31176799;96,42326591
00:13:43;95,7916315;82,27756286;95,89299589;97,15560513;96,46897497
00:13:44;95,58663933;82,16876209;95,91519592;97,25599554;96,32042052
00:13:45;95,67104787;82,35009671;95,94849595;97,08867819;96,50325677
00:13:46;95,53840588;82,18085106;96,01509602;97,24484105;96,33184779
00:13:47;95,64693115;82,13249516;96,04839605;97,08867819;96,41183865
00:13:48;95,57458097;82,12040619;96,14829615;97,20022309;96,28613873
00:13:49;95,64693115;82,14458414;96,23709624;96,96597881;96,34327505
00:13:50;95,56252261;82,02369439;96,21489621;97,16675962;96,24042967
00:13:51;95,62281442;82,16876209;96,21489621;97,0775237;96,33184779
00:13:52;95,57458097;82,01160542;96,38139638;97,15560513;96,29756599
00:13:53;95,57458097;82,14458414;96,4035964;97,13329615;96,48040224
00:13:54;95,57458097;82,03578337;96,48129648;97,15560513;96,28613873
00:13:55;95,61075606;82,22920696;96,43689644;97,08867819;96,41183865
00:13:56;95,57458097;82,08413926;96,55899656;97,0775237;96,35470232
00:13:57;95,57458097;82,18085106;96,59229659;97,1890686;96,43469318
00:13:58;95,63487278;81,99951644;96,6033966;97,05521472;96,33184779
00:13:59;95,55046425;82,18085106;96,65889666;97,13329615;96,32042052
00:14:00;95,51428916;82,04787234;96,7032967;96,99944228;96,20614787
00:14:01;95,32135536;82,13249516;96,57009657;97,12214166;96,38898412
00:14:02;95,49017243;81,95116054;96,71439671;96,99944228;96,24042967
00:14:03;95,49017243;82,10831721;96,54789655;97,20022309;96,38898412
00:14:04;95,57458097;82,02369439;96,61449661;96,9771333;96,30899326
00:14:05;95,5022308;82,15667311;96,53679654;97,12214166;96,35470232
00:14:06;95,64693115;81,98742747;96,69219669;96,9771333;96,29756599
00:14:07;95,49017243;82,09622824;96,53679654;97,05521472;96,30899326
00:14:08;95,55046425;82,01160542;96,78099678;96,99944228;96,21757513
00:14:09;95,38164717;82,13249516;96,66999667;97,08867819;96,34327505
00:14:10;95,61075606;82,03578337;96,88089688;97,05521472;96,17186607
00:14:11;95,5022308;82,16876209;96,78099678;97,06636921;96,2290024
00:14:12;95,67104787;82,24129594;96,84759685;97,12214166;96,18329334
00:14:13;95,41782226;82,24129594;96,8031968;97,05521472;96,29756599
00:14:14;95,51428916;82,24129594;96,89199689;97,14445064;96,21757513
00:14:15;95,29723863;82,19294004;96,69219669;96,96597881;96,27471146
00:14:16;95,45399735;82,24129594;96,82539683;97,13329615;96,12615701
00:14:17;95,33341372;82,18085106;96,74769675;96,96597881;96,34327505
00:14:18;95,5022308;82,14458414;96,79209679;97,0775237;96,1947206
00:14:19;95,39370553;82,09622824;96,66999667;96,87674289;96,21757513
00:14:20;95,46605571;82,24129594;96,68109668;97,16675962;96,11472975
00:14:21;95,34547208;82,20502901;96,6033966;96,98828779;96,18329334
00:14:22;95,42988062;82,27756286;96,57009657;97,13329615;96,13758428
00:14:23;95,39370553;82,09622824;96,5034965;96,92136085;96,25185693
00:14:24;95,26106355;82,15667311;96,54789655;97,0775237;96,13758428
00:14:25;94,9234294;82,03578337;96,45909646;97,02175125;96,32042052
00:14:26;95,0198963;82,14458414;96,35919636;97,01059677;96,17186607
00:14:27;94,77872905;81,98742747;96,34809635;96,98828779;96,2632842
00:14:28;95,14047992;82,21711799;96,31479631;97,01059677;96,2290024
00:14:29;95,05607139;81,99951644;96,21489621;97,0775237;96,34327505
00:14:30;95,04401302;82,10831721;96,07059607;96,99944228;96,14901154
00:14:31;94,88725431;81,98742747;95,93739594;97,16675962;96,27471146
00:14:32;94,93548776;82,16876209;95,78199578;96,9771333;96,13758428
00:14:33;94,97166285;81,96324952;95,68209568;97,0775237;96,37755685
00:14:34;94,88725431;82,18085106;95,64879565;96,8655884;96,20614787
00:14:35;95,05607139;82,01160542;95,5044955;97,0775237;96,21757513
00:14:36;95,08018811;82,14458414;95,36019536;96,87674289;96,17186607
00:14:37;95,03195466;81,97533849;95,33799534;97,04406023;96,29756599
00:14:38;94,97166285;82,13249516;95,28249528;96,83212493;96,10330248
00:14:39;94,9234294;82,01160542;95,2047952;97,03290574;96,30899326
00:14:40;94,91137104;82,14458414;95,06049506;96,95482432;96,13758428
00:14:41;94,89931267;82,02369439;94,94949495;97,02175125;96,24042967
00:14:42;94,83902086;82,02369439;94,78299478;97,01059677;96,13758428
00:14:43;94,88725431;82,01160542;94,77189477;97,03290574;96,16043881
00:14:44;94,81490414;82,09622824;94,60539461;96,99944228;96,13758428
00:14:45;94,77872905;82,12040619;94,41669442;96,94366983;96,21757513
00:14:46;94,80284577;82,10831721;94,21689422;97,0775237;95,97760256
00:14:47;94,74255396;82,14458414;94,21689422;96,94366983;96,13758428
00:14:48;94,76667069;82,10831721;93,7950938;97,05521472;96,00045709
00:14:49;94,71843724;82,19294004;93,53979354;96,85443391;96,13758428
00:14:50;94,68226215;82,03578337;93,27339327;97,11098717;96,12615701
00:14:51;94,67020379;81,83027079;93,20679321;96,89905187;96,12615701
00:14:52;94,67020379;81,64893617;92,98479298;97,13329615;95,97760256
00:14:53;94,69432051;81,80609284;92,97369297;96,8655884;96,10330248
00:14:54;94,65814542;81,60058027;92,82939283;97,04406023;95,95474803
00:14:55;94,62197034;81,79400387;92,995893;96,92136085;96,14901154
00:14:56;94,64608706;81,47969052;92,74059274;97,12214166;96,04616615
00:14:57;94,57373689;81,51595745;92,70729271;96,9771333;96,14901154
00:14:58;94,54962016;81,37088975;92,50749251;97,06636921;96,10330248
00:14:59;94,5375618;81,66102515;92,55189255;97,06636921;96,09187521
00:15:00;93,8622935;81,64893617;92,27439227;96,99944228;95,97760256
00:15:01;93,13879175;81,76982592;92,35209235;97,04406023;96,14901154
00:15:02;92,54793199;81,47969052;92,13009213;96,92136085;96,04616615
00:15:03;91,69178826;81,57640232;92,24109224;96,98828779;96,16043881
00:15:04;90,82358616;81,38297872;92,04129204;96,80981595;96,02331162
00:15:05;89,97950078;81,62475822;92,11899212;97,03290574;96,04616615
00:15:06;89,42481611;81,5401354;91,94139194;96,91020636;95,9318935
00:15:07;88,74954781;81,75773694;92,01909202;97,0775237;96,02331162
00:15:08;88,00192934;81,57640232;91,80819181;96,8655884;95,95474803
00:15:09;87,06137706;81,55222437;91,98579199;97,09983268;96,05759342
00:15:10;86,28964187;81,52804642;91,74159174;96,84327942;95,95474803
00:15:11;85,52996503;81,79400387;91,84149184;96,96597881;96,01188436
00:15:12;84,99939708;81,61266925;91,67499167;96,83212493;96,01188436
00:15:13;84,32412878;81,6368472;91,77489177;96,93251534;96,00045709
00:15:14;83,82973592;81,69729207;91,55289155;96,91020636;96,00045709
00:15:15;83,15446762;81,78191489;91,67499167;96,89905187;96,00045709
00:15:16;82,56360786;81,85444874;91,48629149;96,92136085;95,94332076
00:15:17;81,85216448;81,79400387;91,55289155;96,85443391;96,01188436
00:15:18;81,30953816;81,6368472;91,2975913;96,95482432;95,9318935
00:15:19;80,6222115;81,66102515;91,34199134;96,84327942;95,8976117
00:15:20;80,16399373;81,85444874;91,15329115;97,01059677;95,9318935
00:15:21;79,62136742;81,92698259;91,0977911;96,85443391;95,90903897
00:15:22;79,18726637;82,07205029;90,7980908;97,0775237;95,92046623
00:15:23;78,56023152;81,80609284;90,80919081;96,84327942;95,9318935
00:15:24;78,10201375;81,81818182;90,57609058;97,09983268;95,90903897
00:15:25;77,52321235;81,52804642;90,58719059;96,87674289;95,98902983
00:15:26;77,01676112;81,70938104;90,30969031;96,98828779;95,97760256
00:15:27;76,5103099;81,56431335;90,33189033;96,79866146;95,92046623
00:15:28;76,11238394;81,69729207;89,93228993;96,99944228;96,06902068
00:15:29;75,53358254;81,68520309;89,88788989;96,92136085;96,02331162
00:15:30;75,13565658;81,76982592;89,57708958;96,92136085;96,05759342
00:15:31;74,73773062;81,3950677;89,63258963;96,93251534;96,00045709
00:15:32;74,40009647;81,45551257;89,37728938;96,94366983;95,95474803
00:15:33;74,25539612;81,2983559;89,4993895;96,92136085;95,94332076
00:15:34;73,96599542;81,43133462;89,22188922;96,77635248;95,96617529
00:15:35;73,67659472;81,23791103;89,21078921;96,92136085;95,84047537
00:15:36;73,10985168;81,31044487;88,88888889;96,80981595;95,95474803
00:15:37;72,71192572;81,0565764;88,98878899;96,96597881;95,96617529
00:15:38;72,35017485;81,21373308;88,56698857;96,77635248;95,98902983
00:15:39;72,1090076;81,04448743;88,47818848;97,04406023;95,98902983
00:15:40;71,72314;81,22582205;88,07858808;96,83212493;95,95474803
00:15:41;71,66284819;81,11702128;87,94538795;97,05521472;96,06902068
00:15:42;71,39756421;81,12911025;87,45698746;96,85443391;95,90903897
00:15:43;71,21668877;81,04448743;87,25718726;97,05521472;96,01188436
00:15:44;70,84287954;81,18955513;86,89088689;96,88789738;95,84047537
00:15:45;70,758471;81,14119923;86,81318681;96,93251534;95,81762084
00:15:46;70,4690703;81,23791103;86,39138639;96,8655884;95,41766655
00:15:47;70,48112866;81,21373308;86,24708625;96,92136085;95,44052108
00:15:48;70,33642831;81,2016441;85,89188589;96,91020636;95,34910296
00:15:49;70,3726034;81,23791103;85,7031857;96,85443391;94,99485773
00:15:50;70,13143615;81,21373308;85,48118548;96,98828779;94,91486687
00:15:51;70,19172796;81,28626692;85,35908536;96,92136085;94,42349446
00:15:52;69,93850235;81,17746615;85,14818515;97,03290574;94,52633985
00:15:53;69,87821054;81,17746615;85,11488511;96,80981595;94,3435036
00:15:54;69,61292656;81,11702128;84,92618493;96,99944228;94,3777854
00:15:55;69,66116001;81,28626692;84,78188478;96,7540435;94,19494915
00:15:56;69,51645966;81,1532882;84,64868465;96,91020636;94,25208548
00:15:57;69,57675148;81,25;84,47108447;96,67596207;94,10353103
00:15:58;69,34764259;81,11702128;84,5043845;96,91020636;93,87498572
00:15:59;69,29940914;81,26208897;84,38228438;96,76519799;93,84070392
00:16:00;69,13059207;81,11702128;84,36008436;96,88789738;93,79499486
00:16:01;69,13059207;81,23791103;84,12698413;96,7540435;93,715004
00:16:02;69,05824189;81,0565764;84,19358419;96,85443391;93,65786767
00:16:03;69,16676715;81,22582205;84,07148407;96,77635248;93,76071306
00:16:04;69,22705897;81,0565764;84,22688423;96,7540435;93,52074049
00:16:05;69,28735078;81,18955513;84,004884;96,82097044;93,4178951
00:16:06;69,23911733;81,0565764;83,97158397;96,73173452;93,45217689
00:16:07;69,20294224;81,27417795;83,88278388;96,82097044;93,25791338
00:16:08;69,28735078;81,1049323;83,82728383;96,63134412;93,3493315
00:16:09;69,26323405;80,92359768;83,62748363;96,85443391;93,0865044
00:16:10;69,34764259;80,77852998;83,66078366;96,69827105;93,18934979
00:16:11;69,32352587;81,04448743;83,47208347;96,89905187;93,0522226
00:16:12;69,5044013;81,0082205;83,53868354;96,72058003;93,06364987
00:16:13;69,51645966;81,11702128;83,36108336;96,93251534;93,01794081
00:16:14;69,54057639;81,0565764;83,40548341;96,69827105;92,92652268
00:16:15;69,43205113;81,0565764;83,19458319;96,80981595;92,93794995
00:16:16;69,56469311;80,94777563;83,30558331;96,68711656;92,85795909
00:16:17;69,56469311;80,94777563;83,22788323;96,82097044;92,80082276
00:16:18;69,793802;80,82688588;83,38328338;96,7540435;92,74368644
00:16:19;69,81791873;80,94777563;83,17238317;96,79866146;92,81225003
00:16:20;70,04702761;81,14119923;83,37218337;96,84327942;92,61798652
00:16:21;69,97467744;81,08075435;83,19458319;96,79866146;92,73225917
00:16:22;70,11937779;81,17746615;83,28338328;96,8655884;92,70940464
00:16:23;70,07114434;81,18955513;83,02808303;96,68711656;92,61798652
00:16:24;70,30025323;81,2983559;83,16128316;96,87674289;92,69797737
00:16:25;70,33642831;81,1049323;82,86158286;96,68711656;92,56085019
00:16:26;70,50524539;81,18955513;82,97258297;96,8655884;92,61798652
00:16:27;70,48112866;81,03239845;82,71728272;96,66480759;92,58370472
00:16:28;70,60171229;81,09284333;82,90598291;96,95482432;92,60655925
00:16:29;70,55347884;80,62137331;82,76168276;96,7540435;92,66369558
00:16:30;70,58965392;80,70599613;82,82828283;96,85443391;92,51514113
00:16:31;70,49318703;80,74226306;82,62848263;96,72058003;92,66369558
00:16:32;70,62582901;80,65764023;82,80608281;96,82097044;92,57227745
00:16:33;70,78258772;80,47630561;82,72838273;96,72058003;92,60655925
00:16:34;71,01169661;80,82688588;82,80608281;96,82097044;92,50371386
00:16:35;71,08404679;80,83897485;82,67288267;96,74288901;92,60655925
00:16:36;71,20463041;81,02030948;82,60628261;96,73173452;92,4580048
00:16:37;71,22874714;80,77852998;82,55078255;96,70942554;92,54942292
00:16:38;71,30109731;80,99613153;82,46198246;96,58672616;92,60655925
00:16:39;71,45785602;80,93568665;82,48418248;96,7540435;92,58370472
00:16:40;71,56638129;80,70599613;82,51748252;96,6536531;92,59513198
00:16:41;71,77137345;80,19825919;82,57298257;96,79866146;92,44657753
00:16:42;71,84372362;80,52466151;82,48418248;96,56441718;92,51514113
00:16:43;72,04871578;80,40377176;82,57298257;96,83212493;92,54942292
00:16:44;72,00048233;80,52466151;82,50638251;96,6536531;92,48085933
00:16:45;72,14518268;80,50048356;82,50638251;96,79866146;92,57227745
00:16:46;72,15724105;80,21034816;82,53968254;96,62018963;92,58370472
00:16:47;72,28988303;80,29497099;82,89488289;96,78750697;92,61798652
00:16:48;72,27782467;80,48839458;82,80608281;96,62018963;92,48085933
00:16:49;72,43458338;80,62137331;82,83938284;96,72058003;92,4922866
00:16:50;72,3984083;80,81479691;82,75058275;96,62018963;92,36658668
00:16:51;72,54310865;80,54883946;82,99478299;96,66480759;92,38944121
00:16:52;72,57928373;80,35541586;82,83938284;96,6536531;92,18375043
00:16:53;72,8807428;80,64555126;83,10578311;96,56441718;92,18375043
00:16:54;72,96515133;80,50048356;83,03918304;96,62018963;92,08090504
00:16:55;73,23043531;80,34332689;83,21678322;96,58672616;92,01234145
00:16:56;73,31484384;80,29497099;83,02808303;96,73173452;92,10375957
00:16:57;73,67659472;80,36750484;83,21678322;96,51979922;91,96663238
00:16:58;73,77306162;80,25870406;83,19458319;96,73173452;91,863787
00:16:59;73,95393706;80,33123791;83,59418359;96,53095371;91,73808708
00:17:00;73,90570361;79,98065764;83,42768343;96,69827105;91,77236887
00:17:01;74,02628723;80,53675048;83,67188367;96,48633575;91,65809622
00:17:02;74,00217051;80,60928433;83,46098346;96,67596207;91,48668724
00:17:03;74,12275413;80,30705996;83,62748363;96,53095371;91,40669638
00:17:04;74,08657904;79,84767892;83,47208347;96,6536531;91,4981145
00:17:05;74,27951284;80,10154739;83,86058386;96,5421082;91,29242372
00:17:06;74,13481249;80,36750484;83,78288378;96,6536531;91,41812364
00:17:07;74,14687085;80,82688588;84,03818404;96,51979922;91,32670552
00:17:08;74,02628723;80,75435203;83,97158397;96,50864473;91,21243286
00:17:09;74,12275413;80,31914894;84,29348429;96,53095371;91,13244201
00:17:10;74,09863741;79,87185687;84,26018426;96,49749024;91,15529654
00:17:11;74,21922103;79,77514507;84,5043845;96,60903514;91,12101474
00:17:12;74,1951043;80,16199226;84,47108447;96,49749024;91,05245115
00:17:13;74,30362957;80,52466151;84,64868465;96,70942554;90,91532396
00:17:14;74,23127939;80,16199226;84,75968476;96,5421082;90,85818764
00:17:15;74,24333775;80,10154739;84,94838495;96,72058003;90,8696149
00:17:16;74,23127939;79,95647969;84,99278499;96,48633575;90,64106959
00:17:17;74,37597974;80,27079304;85,13708514;96,69827105;90,6067878
00:17:18;74,56891354;80,29497099;85,17038517;96,49749024;90,74391498
00:17:19;74,70155553;80,06528046;85,33688534;96,60903514;90,65249686
00:17:20;74,66538044;80,01692456;85,33688534;96,48633575;90,58393326
00:17:21;74,73773062;79,93230174;85,35908536;96,67596207;90,43537881
00:17:22;74,74978898;80,30705996;85,53668554;96,60903514;90,6067878
00:17:23;74,74978898;80,17408124;85,69208569;96,66480759;90,29825163
00:17:24;74,89448933;80,13781431;85,79198579;96,72058003;90,29825163
00:17:25;74,90654769;80,23452611;86,01398601;96,66480759;90,25254257
00:17:26;75,07536477;80,11363636;86,14718615;96,73173452;90,10398812
00:17:27;74,97889787;80,10154739;86,23598624;96,55326269;90,03542452
00:17:28;75,01507295;80,18617021;86,51348651;96,72058003;90,02399726
00:17:29;74,94272278;80,12572534;86,64668665;96,50864473;90,03542452
00:17:30;75,09948149;80,69390716;86,83538684;96,67596207;90,01256999
00:17:31;75,07536477;80,8631528;87,01298701;96,4305633;90,09256085
00:17:32;75,14771494;80,69390716;87,32378732;96,67596207;90,05827905
00:17:33;75,02713132;80,29497099;87,42368742;96,47518126;90,01256999
00:17:34;75,2562402;80,22243714;87,64568765;96,63134412;90,01256999
00:17:35;75,1597733;80,11363636;87,7011877;96,46402677;89,82973374
00:17:36;75,24418184;80,05319149;87,96758797;96,66480759;89,9440064
00:17:37;75,12359822;79,81141199;88,11188811;96,5421082;89,69260656
00:17:38;75,31653201;80,28288201;88,37828838;96,59788065;89,78402468
00:17:39;75,23212348;80,23452611;88,53368853;96,60903514;89,62404297
00:17:40;75,43711564;80,22243714;88,84448884;96,62018963;89,79545195
00:17:41;75,43711564;79,92021277;88,86668887;96,68711656;89,84116101
00:17:42;75,55769926;80,07736944;89,24408924;96,55326269;89,58976117
00:17:43;75,48534909;80,50048356;89,3994894;96,73173452;89,73831562
00:17:44;75,56975763;80,36750484;89,73248973;96,64249861;89,48691578
00:17:45;75,5456409;80,00483559;89,84348984;96,76519799;89,60118844
00:17:46;75,6421078;79,78723404;90,1986902;96,53095371;89,42977945
00:17:47;75,56975763;79,90812379;90,32079032;96,73173452;89,65832476
00:17:48;75,66622453;79,78723404;90,5982906;96,51979922;89,33836133
00:17:49;75,56975763;80,31914894;90,60939061;96,66480759;89,49834305
00:17:50;75,61799108;80,18617021;90,96459096;96,41940881;89,16695235
00:17:51;75,52152418;80,05319149;91,06449106;96,64249861;89,39549766
00:17:52;75,66622453;80,11363636;91,43079143;96,55326269;89,10981602
00:17:53;75,6421078;80,47630561;91,57509158;96,69827105;89,281225
00:17:54;75,81092488;80,46421663;91,93029193;96,63134412;89,10981602
00:17:55;75,66622453;80,47630561;92,07459207;96,68711656;89,3497886
00:17:56;75,76269143;79,96856867;92,32989233;96,6536531;89,02982516
00:17:57;75,72651634;80,22243714;92,38539239;96,58672616;89,16695235
00:17:58;75,77474979;80,44003868;92,60739261;96,63134412;89,02982516
00:17:59;75,77474979;80,48839458;92,6961927;96,53095371;89,21266141
00:18:00;75,9315085;80,27079304;92,90709291;96,62018963;89,08696149
00:18:01;75,94356686;80,23452611;92,995893;96,40825432;89,09838876
00:18:02;76,05209213;80,37959381;93,24009324;96,62018963;88,96126157
00:18:03;76,01591704;80,40377176;93,3954934;96,47518126;89,02982516
00:18:04;76,06415049;80,04110251;93,5952936;96,66480759;88,91555251
00:18:05;75,96768359;80,13781431;93,90609391;96,46402677;89,04125243
00:18:06;75,94356686;79,98065764;94,12809413;96,64249861;89,04125243
00:18:07;75,91945014;80,05319149;94,31679432;96,48633575;89,02982516
00:18:08;75,9315085;79,88394584;94,46109446;96,64249861;88,9498343
00:18:09;75,95562523;80,10154739;94,59429459;96,49749024;88,9841161
00:18:10;76,0279754;80,22243714;94,78299478;96,63134412;89,02982516
00:18:11;76,07620885;80,42794971;95,06049506;96,58672616;88,97268884
00:18:12;75,97974195;80,12572534;95,17149517;96,58672616;88,9498343
00:18:13;75,88327505;79,70261122;95,38239538;96,56441718;88,99554337
00:18:14;75,88327505;79,61798839;95,52669553;96,51979922;88,97268884
00:18:15;75,99180031;79,82350097;95,75979576;96,58672616;88,88127071
00:18:16;76,01591704;80,19825919;95,78199578;96,4305633;88,99554337
00:18:17;76,04003376;80,08945841;95,99289599;96,62018963;88,90412524
00:18:18;76,00385868;79,92021277;96,03729604;96,44171779;89,04125243
00:18:19;76,07620885;79,87185687;96,13719614;96,62018963;88,93840704
00:18:20;76,01591704;80,24661509;96,09279609;96,41940881;88,9498343
00:18:21;76,06415049;80,39168279;96,31479631;96,58672616;88,9841161
00:18:22;75,95562523;80,21034816;96,29259629;96,41940881;88,89269798
00:18:23;76,06415049;79,83558994;96,58119658;96,51979922;89,00697063
00:18:24;76,04003376;80,36750484;96,47019647;96,34132738;89,04125243
00:18:25;76,16061739;80,33123791;96,66999667;96,51979922;88,97268884
00:18:26;76,07620885;80,64555126;96,63669664;96,44171779;88,9498343
00:18:27;76,1244423;80,11363636;96,76989677;96,5421082;88,89269798
00:18:28;75,97974195;79,92021277;96,69219669;96,53095371;88,93840704
00:18:29;76,17267575;79,93230174;96,92529693;96,57557167;88,93840704
00:18:30;76,08826721;79,84767892;96,89199689;96,56441718;88,82413438
00:18:31;76,25708429;79,81141199;97,09179709;96,41940881;88,97268884
00:18:32;76,08826721;80,12572534;96,98079698;96,5421082;88,85841618
00:18:33;76,18473411;80,23452611;97,23609724;96,49749024;88,86984345
00:18:34;76,0279754;80,16199226;97,08069708;96,67596207;88,82413438
00:18:35;76,1244423;79,84767892;97,45809746;96,51979922;88,90412524
00:18:36;75,94356686;80,23452611;97,3026973;96,73173452;88,83556165
00:18:37;76,1244423;80,54883946;97,46919747;96,45287228;88,83556165
00:18:38;76,04003376;80,13781431;97,35819736;96,57557167;88,91555251
00:18:39;76,24502593;79,77514507;97,66899767;96,34132738;88,83556165
00:18:40;76,07620885;79,44874275;97,56909757;96,51979922;88,97268884
00:18:41;76,19679248;79,38829787;97,82439782;96,40825432;88,81270712
00:18:42;75,97974195;79,29158607;97,79109779;96,50864473;89,0183979
00:18:43;76,1244423;79,44874275;98,03529804;96,4305633;88,85841618
00:18:44;76,05209213;79,79932302;97,91319791;96,55326269;88,93840704
00:18:45;76,17267575;79,75096712;98,27949828;96,51979922;88,96126157
00:18:46;76,07620885;79,44874275;98,23509824;96,4305633;88,81270712
00:18:47;76,20885084;79,41247582;98,41269841;96,51979922;88,99554337
00:18:48;76,06415049;79,49709865;98,3016983;96,45287228;88,86984345
00:18:49;76,10032558;79,5696325;98,42379842;96,5421082;88,93840704
00:18:50;75,96768359;79,40038685;98,33499833;96,38594534;88,82413438
00:18:51;76,10032558;79,4245648;98,42379842;96,50864473;88,78985259
00:18:52;76,0279754;79,2794971;98,4015984;96,34132738;88,67557993
00:18:53;76,1244423;79,46083172;98,45709846;96,51979922;88,721289
00:18:54;76,1244423;79,43665377;98,47929848;96,29670943;88,84698892
00:18:55;76,23296756;79,53336557;98,49039849;96,49749024;88,66415267
00:18:56;76,13650066;79,41247582;98,75679876;96,37479085;88,89269798
00:18:57;75,97974195;79,49709865;98,75679876;96,51979922;88,6870072
00:18:58;75,9315085;79,41247582;98,79009879;96,36363636;88,93840704
00:18:59;76,01591704;79,46083172;98,77899878;96,50864473;88,70986173
00:19:00;76,07620885;79,49709865;98,93439893;96,38594534;88,89269798
00:19:01;76,14855903;79,85976789;98,74569875;96,41940881;88,70986173
00:19:02;76,19679248;79,95647969;98,85669886;96,4305633;88,78985259
00:19:03;76,30531774;79,84767892;98,74569875;96,4305633;88,64129814
00:19:04;76,29325938;79,89603482;99,02319902;96,46402677;88,6870072
00:19:05;76,20885084;79,66634429;98,76789877;96,38594534;88,46988916
00:19:06;76,23296756;79,60589942;98,91219891;96,47518126;88,58416181
00:19:07;76,23296756;79,44874275;98,65689866;96,34132738;88,43560736
00:19:08;76,30531774;79,41247582;98,59029859;96,44171779;88,49274369
00:19:09;76,24502593;79,59381044;98,19069819;96,22978249;88,50417095
00:19:10;76,32943446;79,65425532;98,12409812;96,39709983;88,36704377
00:19:11;76,35355119;79,67843327;97,73559774;96,26324596;88,3898983
00:19:12;76,413843;79,69052224;97,83549784;96,44171779;88,34418924
00:19:13;76,34149283;79,4245648;97,52469752;96,28555494;88,40132556
00:19:14;76,45001809;79,44874275;97,61349761;96,50864473;88,27562564
00:19:15;76,46207645;79,35203095;97,39149739;96,36363636;88,20706205
00:19:16;76,57060171;79,44874275;97,71339771;96,44171779;88,0585076
00:19:17;76,38972628;79,31576402;97,6023976;96,35248187;88,20706205
00:19:18;76,42590136;79,43665377;97,81329781;96,45287228;88,0585076
00:19:19;76,35355119;79,31576402;97,63569764;96,4305633;88,17278025
00:19:20;76,43795973;79,4245648;97,76889777;96,38594534;88,0927894
